ID,Name,Credit Hours
ME 8955,Special Problems in Acoustics and Dynamics,1
ME 8956,Special Problems in Acoustics and Dynamics,1
ME 8961,Special Problems in Fluid Mechanics,1
ME 8962,Special Problems in Fluid Mechanics,1
ME 8963,Special Problems in Fluid Mechanics,1
ME 8964,Special Problems in Fluid Mechanics,1
ME 8965,Special Problems in Fluid Mechanics,1
ME 8966,Special Problems in Fluid Mechanics,1
ME 8971,Special Problems in Bioengineering,1
ME 8972,Special Problems in Bioengineering,1
ME 8973,Special Problems in Bioengineering,1
ME 8974,Special Problems in Bioengineering,1
ME 8975,Special Problems in Bioengineering,1
ME 8976,Special Problems in Bioengineering,1
ME 8981,Special Problems in Mechanics of Materials,1
ME 8982,Special Problems in Mechanics of Materials,1
ME 8983,Special Problems in Mechanics of Materials,1
ME 8984,Special Problems in Mechanics of Materials,1
ME 8985,Special Problems in Mechanics of Materials,1
ME 8986,Special Problems in Mechanics of Materials,1
ME 8997,Teaching Assistantship,1
ME 8998,Research Assistantship,1
ME 9000,Doctoral Thesis,1
MP 4750,Diagnostic Imaging Physics,3
MP 4XXX,Medical Physics Elective,1
MP 6011,Seminar in Medical Physics I,1
MP 6012,Seminar in Medical Physics II,1
MP 6101,Nuclear Medicine Physics,3
MP 6201,Radiation Therapy Physics,3
MP 6203,Radiation Therapy Treatment Planning Laboratory,1
MP 6204,Radiation Therapy Physics,4
MP 6300,Radiological Anatomy,1
MP 6401,Medical Health Physics,3
MP 6402,Radiation Dosimetry,2
MP 6403,Applications of the Monte Carlo Method in Medical Physics,3
MP 6405,Radiation Protection and Dosimetry,3
MP 6407,Radiation Biology and Oncology,3
MP 6756,Radiation Physics,3
MP 6757,Radiation Detection,3
MP 6759,Radiation Shielding Principles and Analysis,3
MP 6XXX,Medical Physics Elective,1
MP 7000,Master's Thesis,1
MP 8011,Seminar in Medical Physics I,1
MP 8012,Seminar in Medical Physics II,1
MP 8101,Clinical Internship in Nuclear Medicine,1
MP 8102,Clinical Internship in Diagnostic Imaging,1
MP 8103,Clinical Internship in Radiation Therapy,1
MP 8104,Clinical Rotations in Medical Physics,3
MP 8801,Special Topics,1
MP 8802,Special Topics,2
MP 8803,Special Topics,3
MP 8804,Special Topics,4
MP 8805,Special Topics,5
MP 8806,Special Topics,6
MP 8901,Special Problems,1
MP 8902,Special Problems,1
MP 8903,Special Problems,1
MP 8904,Special Problems,1
MP 8905,Special Problems,1
MP 8906,Special Problems,1
MP 9000,Doctoral Thesis,1
MSL 1001,Leadership and Personal Development,3
MSL 1002,Introduction to Tactical Leadership,3
MSL 1XXX,Military Sci Elective,1
MSL 2001,Innovative Team Leadership,3
MSL 2002,Foundations of Tactical Leadership,3
MSL 2XXX,Military Sci Elective,1
MSL 3001,Adaptive Tactical Leadership,4
MSL 3002,Leadership in Changing Environments,4
MSL 3XXX,Military Sci Elective,1
MSL 4001,Developing Adaptive Leaders,4
MSL 4002,Leadership in a Complex World,4
MSL 4801,Special Topics,1
MSL 4802,Special Topics,2
MSL 4803,Special Topics,1
MSL 4804,Special Topics,4
MSL 4805,Special Topics,5
MSL 4901,Special Problems,1
MSL 4XXX,Military Sci Elective,1
ML 1803,Special Topics,3
ML 1804,Special Topics,4
ML 1813,Special Topics,3
ML 1814,Special Topics,4
ML 1815,Special Topics,5
ML 1823,Special Topics,3
ML 1824,Special Topics,4
ML 1833,Special Topics,3
ML 1834,Special Topics,4
ML 2500,"Think Globally, Act Locally: An Introduction to Cross-Cultural Studies",3
ML 2811,Special Topics,1
ML 2813,Special Topics,3
ML 3811,Special Topics,1
ML 3812,Special Topics,2
ML 3813,Special Topics,3
ML 4811,Special Topics,1
ML 4812,Special Topics,2
ML 4813,Special Topics,3
ML 8801,Special Topics,1
ML 8802,Special Topics,2
ML 8803,Special Topics,3
MUSI 2010,Fundamentals of Musicianship I,3
MUSI 2011,Fundamentals of Musicianship II,3
MUSI 2012,Fundamentals of Musicianship III,3
MUSI 2013,Fundamentals of Musicianship IV,3
MUSI 2015,Laptop Orchestra,3
MUSI 2525,Introduction Audio Technology I,3
MUSI 2526,Introduction to Audio Technology II,3
MUSI 2698,Undergraduate Research Assistantship,1
MUSI 2699,Undergraduate Research,1
MUSI 2700,Introduction to Music Theory,3
MUSI 3018,Marching Band,2
MUSI 3019,Pep Band,1
MUSI 3121,Concert Band,1
MUSI 3131,Symphonic Band,1
MUSI 3231,Chamber Choir,1
MUSI 3241,Chorale,1
MUSI 3251,Glee Club,1
MUSI 3261,Treble Choir,1
MUSI 3311,Jazz Ensemble,1
MUSI 3321,Jazz Combo,1
MUSI 3411,Chamber Ensemble,1
MUSI 3450,Survey of Music Technology,3
MUSI 3500,Introduction of Synthesized Computer Music,2
MUSI 3511,Percussion Ensemble,1
MUSI 3531,New Music Ensemble,1
MUSI 3541,Electronic Percussion Ensemble,1
MUSI 3551,Rock and Pop Ensemble,1
MUSI 3611,Symphony Orchestra,1
MUSI 3621,European Composers and Thier Music,3
MUSI 3630,"The History of Jazz, the Roots and Evolution of an American Musical Art Form",3
MUSI 3710,Individual Applied Instruction,1
MUSI 3720,Individual Applied Instruction,1
MUSI 3730,Individual Applied Instruction,1
MUSI 3740,Individual Applied Instruction,1
MUSI 3750,Individual Applied Instruction,1
MUSI 3770,Project Studio: Technology,4
MUSI 3771,Project Studio:Analysis,4
MUSI 3801,Special Topics,1
MUSI 3802,Special Topics,2
MUSI 3803,Special Topics,3
MUSI 4202,Chorale--Mixed Singing Group,1
MUSI 4401,Chamber Ensemble,1
MUSI 4402,Chamber Ensemble,1
MUSI 4403,Chamber Ensemble,1
MUSI 4450,Integrating Music Into Multimedia,3
MUSI 4455,Streaming Media,3
MUSI 4456,Music Technology History and Repertoire,3
MUSI 4457,Computational Music and Audio Analysis,3
MUSI 4458,Computer Music Composition,3
MUSI 4459,Digital Signal Processing for Music,3
MUSI 4522,Electronic Percussion Studio/Ensemble,3
MUSI 4630,Music Recording and Mixing,3
MUSI 4650,Music and Sound Design,3
MUSI 4670,Music Interface Design,3
MUSI 4677,Music Perception and Cognition,3
MUSI 4698,Undergraduate Research Assistantship,1
MUSI 4699,Undergraduate Research,1
MUSI 4705,Music Technology Capstone I,4
MUSI 4706,Music Technology Capstone II,4
MUSI 4801,Special Topics,1
MUSI 4802,Special Topics,2
MUSI 4803,Special Topics,3
MUSI 4813,Special Topics,3
MUSI 4823,Special Topics,3
MUSI 4833,Special Topics,3
MUSI 4843,Special Topics,3
MUSI 6001,Music Perception and Cognition,3
MUSI 6002,Computer Supported Interactive Music,3
MUSI 6003,Music Technology History and Repertoire,3
MUSI 6004,Technology Ensemble,3
MUSI 6005,Music Ensemble for Graduate Students,1
MUSI 6103,Music Recording and Mixing,3
MUSI 6104,Integrating Music into Multimedia,3
MUSI 6105,Digital Media Production and Mastering,3
MUSI 6106,Audio Software Engineering,3
MUSI 6201,Computational Music and Audio Analysis,3
MUSI 6202,Digital Signal Processing for Music Analysis and Synthesis,3
MUSI 6203,Project Studio in Music Technology,3
MUSI 6301,Music Interface Design,3
MUSI 6302,The Musical Mind,3
MUSI 6303,Network Music,3
MUSI 6304,Computer Music Composition,3
MUSI 7000,Master's Thesis,1
MUSI 7100,Music Technology Research Laboratory,1
MUSI 7998,Preparation for Qualifying Paper,1
MUSI 7999,Preparation for Qualifying Examination,1
MUSI 8001,Research Methods,3
MUSI 8002,Apprentice Teaching,3
MUSI 8801,Special Topics,1
MUSI 8802,Special Topics,2
MUSI 8803,Special Topics,3
MUSI 8804,Special Topics,4
MUSI 8805,Special Topics,5
MUSI 8901,Special Problems,1
MUSI 8902,Special Problems,1
MUSI 8903,Special Problems,1
MUSI 8997,Teaching Assistantship,1
MUSI 8998,Research Assistantship,1
MUSI 9000,Doctoral Thesis,1
NS 1000,Naval Science Leadership Lab,1
NS 1321,Introduction to Naval Sciences,3
NS 1323,Naval Maritime History,3
NS 2321,Naval Leadership and Management,3
NS 2323,Navigation,3
NS 3323,Evolution of Warfare,3
NS 3324,Marine Weapons and Tactics,3
NS 3325,Naval Weapons Systems,3
NS 3326,Naval Engineering Systems,3
NS 4320,Naval Operations and Seamanship,3
NS 4322,Naval Leadership and Ethics,3
NS 4333,Fundamentals of Maneuver Warfare,3
NEUR 1XXX,Neuroscience Elective,1
NEUR 2001,Principles in Neuroscience,4
NEUR 2698,Undergraduate Research Assistantship,1
NEUR 2699,Undergraduate Research,1
NEUR 2901,Special Problems,1
NEUR 2XXX,Neuroscience Elective,1
NEUR 3001,Cell and Molecular Neuroscience,3
NEUR 3003,Neuroscience of Behavior,3
NEUR 3010,Methods in Neuroscience,3
NEUR 3XXX,Neuroscience Elective,1
NEUR 4001,Neuroscience Research Project,4
NEUR 4698,Undergraduate Research Assistantship,1
NEUR 4699,Undergraduate Research,1
NEUR 4801,Special Topics,1
NEUR 4802,Special Topics,2
NEUR 4803,Special Topics,3
NEUR 4804,Special Topics,4
NEUR 4805,Special Topics,5
NEUR 4806,Special Topics,6
NEUR 4814,Special Topics,4
NEUR 4901,Special Problems,1
NEUR 4XXX,Neuroscience Elective,1
NEUR 6XXX,Neuroscience Elective,1
NRE 2110,Introduction to Nuclear and Radiological Engineering,2
NRE 2120,Elements of Nuclear and Radiological Engineering,3
NRE 2698,Undergraduate Research Assistantship,1
NRE 2699,Undergraduate Research,1
NRE 3026,Experimental Nuclear Reactor Physics,3
NRE 3112,Nuclear Radiation Detection,3
NRE 3208,Nuclear Reactor Phys I,3
NRE 3212,Fundamentals of Nuclear and Radiological Engineering,3
NRE 3301,Radiation Physics,3
NRE 3316,Radiation Protection Engineering,3
NRE 3XXX,Nuclear&Rad Eng Elective,1
NRE 4206,Radiation Physics Laboratory,2
NRE 4208,Nuclear Reactor Physics II,4
NRE 4210,Nuclear Reactor Theory,3
NRE 4214,Reactor Engineering,3
NRE 4232,Nuclear and Radiological Engineering Design,4
NRE 4234,Nuclear Criticality Safety Engineering,3
NRE 4266,Light Water Reactor Technology,3
NRE 4328,Radiation Sources and Applications,3
NRE 4350,Design Methods & Tools,3
NRE 4351,Design of Nuclear and Radiological Systems,3
NRE 4404,Radiological Assessment and Waste Management,3
NRE 4407,Introduction to Radiobiology and Oncology,3
NRE 4430,Nuclear Regulatory Requirements,2
NRE 4610,Introduction to Plasma Physics and Fusion Engineering,3
NRE 4698,Undergraduate Research Assistantship,1
NRE 4699,Undergraduate Research,1
NRE 4750,Diagnostic Imaging Physics,3
NRE 4770,Nuclear Chemical Engineering,3
NRE 4795,Fundamental Elements of Nuclear Reactor Materials,3
NRE 4801,Special Topics,1
NRE 4802,Special Topics,2
NRE 4803,Special Topics,3
NRE 4804,Special Topics,4
NRE 4805,Special Topics,5
NRE 4901,Special Problems,1
NRE 4902,Special Problems,1
NRE 4903,Special Problems,1
NRE 4XXX,Nuclear&Rad Eng Elective,1
NRE 6101,Transport Fundamentals,3
NRE 6102,Plasma Physics,3
NRE 6103,Computational Methods of Radiation Transport,3
NRE 6201,Reactor Physics,3
NRE 6301,Reactor Engineering,3
NRE 6401,Advanced Nuclear Engineering Design,3
NRE 6434,Nuclear Criticality Safety Engineering,3
NRE 6501,Nuclear Fuel Cycle,3
NRE 6502,Nuclear Materials,3
NRE 6755,Radiological Assessment and Waste Management,3
NRE 6756,Radiation Physics,3
NRE 6757,Radiation Detection,3
NRE 6758,Numerical Methods in Mechanical Engineering,3
NRE 6759,Radiation Shielding Principles and Analysis,3
NRE 6XXX,Nuclear&Rad Eng Elective,1
NRE 7000,Master's Thesis,1
NRE 7103,Advanced Plasma Physics,3
NRE 7203,Advanced Reactor Physics,3
NRE 7757,Teaching Practicum,3
NRE 8011,Seminars in Nuclear Engineering,1
NRE 8012,Seminars in Nuclear Engineering,1
NRE 8801,Special Topics in Nuclear Engineering,1
NRE 8802,Special Topics in Nuclear Engineering,2
NRE 8803,Special Topics in Nuclear Engineering,3
NRE 8804,Special Topics in Nuclear Engineering,4
NRE 8805,Special Topics in Nuclear Engineering,5
NRE 8806,Special Topics in Nuclear Engineering,6
NRE 8901,Special Problems in Nuclear Engineering,1
NRE 8902,Special Problems in Nuclear Engineering,1
NRE 8903,Special Problems in Nuclear Engineering,1
NRE 8904,Special Problems in Nuclear Engineering,1
NRE 8905,Special Problems in Nuclear Engineering,1
NRE 8906,Special Problems in Nuclear Engineering,1
NRE 8997,Teaching Assistantship,1
NRE 8998,Research Assistantship,1
NRE 9000,Doctoral Thesis,1
PERS 1001,Elementary Persian I,4
PERS 1002,Elementary Persian II,4
PERS 1801,Special Topics,1
PERS 1814,Special Topics,4
PERS 1824,Special Topics,4
PERS 2001,Intermediate Persian I,3
PERS 2002,Intermediate Persian II,3
PERS 2813,Special Topics,3
PERS 2823,Special Topics,3
PERS 3811,Special Topics,1
PERS 3812,Special Topics,2
PERS 3813,Special Topics,3
PERS 4813,Special Topics,3
PERS 4823,Special Topics,3
PERS 8803,Special Topics,3
PHIL 1XXX,"Philosophy, Sci& Tech Elec",1
PHIL 2010,Introduction to Philosophical Analysis,3
PHIL 2025,Philosophical Analysis of Policy Choices,3
PHIL 2698,Undergraduate Research Assistantship,1
PHIL 2699,Undergraduate Research,1
PHIL 2XXX,"Philosophy, Sci&Tech Elec",1
PHIL 3050,Political Philosophy,3
PHIL 3102,Ancient Philosophy,3
PHIL 3103,Modern Philosophy,3
PHIL 3105,Ethical Theories,3
PHIL 3109,Engineering Ethics,3
PHIL 3113,Logic and Critical Thinking,3
PHIL 3115,Philosophy of Science,3
PHIL 3127,"Science, Technology, and Human Values",3
PHIL 3135,Philosophy of Technology,3
PHIL 3140,Philosophy of Food,3
PHIL 3180,Biomedical Ethics,3
PHIL 3790,Introduction to Cognitive Science,3
PHIL 3XXX,"Philosophy, Sci&Tech Elec",1
PHIL 4110,Theories of Knowledge,3
PHIL 4174,Perspectives in Science and Technology,3
PHIL 4176,Environmental Ethics,3
PHIL 4698,Research Assistantship,1
PHIL 4699,Undergraduate Research,1
PHIL 4752,Philosophical Issues in Computation,3
PHIL 4790,Semi-Cognitive Science,3
PHIL 4803,Special Topics,3
PHIL 4811,Special Topics,1
PHIL 4812,Special Topics,2
PHIL 4813,Special Topics,3
PHIL 4814,Special Topics,4
PHIL 4815,Special Topics,5
PHIL 4901,Special Problems,1
PHIL 4902,Special Problems,1
PHIL 4903,Special Problems,1
PHIL 4XXX,"Philosophy, Sci&Tech Elec",1
PHIL 6000,Responsible Conduct of Research (RCR),1
PHIL 6010,Biotechnology and Research Ethics,2
PHIL 6710,Ethics of Biotechnology and Bioengineering Research,3
PHYS 1000,Physics Orientation,1
PHYS 11X1,Transfer Non-Calc Phys I,1
PHYS 11X2,Transfer Non-Calc PhysII,1
PHYS 1XXX,Physics Elective,1
PHYS 2001,Physics of Space and Time,2
PHYS 2021,Introduction to Astronomy I,3
PHYS 2022,Introduction to Astronomy II,3
PHYS 2030,Physics Of Music,2
PHYS 2211,Introductory Physics I,4
PHYS 2212,Introductory Physics II,4
PHYS 2213,Introduction to Modern Physics,3
PHYS 2231,Honors Physics I,5
PHYS 2232,Honors Physics II,5
PHYS 25X1,Transfer Physics I,4
PHYS 2698,Undergraduate Research Assistantship,1
PHYS 2699,Undergraduate Research,1
PHYS 2750,Physics of the Weather,3
PHYS 2801,Special Topics,1
PHYS 2802,Special Topics,2
PHYS 2803,Special Topics,3
PHYS 2804,Special Topics,4
PHYS 2814,Special Topics,4
PHYS 2900,Special Problems,1
PHYS 2901,Special Problems,1
PHYS 2902,Special Problems,1
PHYS 2XXX,Physics Elective,1
PHYS 3021,Nuclear Astrophysics and Stellar Evolution,3
PHYS 3043,Principles of Quantum Mechanics,3
PHYS 3122,Electrostatics and Magnetostatics,3
PHYS 3123,Electrodynamics,3
PHYS 3141,Thermodynamics,3
PHYS 3143,Quantum Mechanics I,3
PHYS 3151,Mathematical Physics,3
PHYS 3201,Classical Mechanics I,3
PHYS 3202,Classical Mechanics II,3
PHYS 3211,Electronics I,5
PHYS 3223,Geometrical Optics and Lens Design,3
PHYS 3224,Geometrical Optics Laboratory,2
PHYS 3225,Modern Optics,3
PHYS 3226,Advanced Optical Physics Laboratory,2
PHYS 3232,Optics I,3
PHYS 3265,Introduction to Acoustics,3
PHYS 3266,Computational Physics,4
PHYS 3801,Special Topics,1
PHYS 3802,Special Topics,2
PHYS 3803,Special Topics,3
PHYS 3804,Special Topics,4
PHYS 3900,Special Problems,1
PHYS 3901,Special Problems,1
PHYS 3902,Special Problems,1
PHYS 3XXX,Physics ELective,1
PHYS 4142,Statistical Mechanics,3
PHYS 4143,Quantum Mechanics II,3
PHYS 4147,Relativity,3
PHYS 4206,Electronics II,5
PHYS 4220,Optical Design,3
PHYS 4222,Solid-state Devices,3
PHYS 4247,Cosmology,3
PHYS 4251,Biophysics,3
PHYS 4261,Atomic Physics,3
PHYS 4262,Solid-state Physics,3
PHYS 4263,"Nuclei, Particles, and Fields",3
PHYS 4267,Nonlinear Dynamics and Chaos,3
PHYS 4321,Advanced Laboratory I,3
PHYS 4322,Advanced Laboratory II,3
PHYS 4347,Fundamentals of Astrophysics,3
PHYS 4421,Introduction to Continuum Physics,3
PHYS 4601,Senior Seminar I,1
PHYS 4602,Senior Seminar II,1
PHYS 4655,Introductory Diffraction Studies,4
PHYS 4698,Undergraduate Research Assistantship,1
PHYS 4699,Undergraduate Research,1
PHYS 4751,Laser Theory and Applications,3
PHYS 4782,Quantum Information and Quantum Computing,3
PHYS 4801,Special Topics,1
PHYS 4802,Special Topics,2
PHYS 4803,Special Topics,3
PHYS 4804,Special Topics,4
PHYS 4813,Special Topics,3
PHYS 4823,Special Topics,3
PHYS 4833,Special Topics,3
PHYS 4854,Special Topics,4
PHYS 4900,Special Problems,1
PHYS 4901,Special Problems,1
PHYS 4902,Special Problems,1
PHYS 4XXX,Physics Elective,1
PHYS 6011,Nuclear and Particle Physics,3
PHYS 6101,Classical Mechanics I,3
PHYS 6102,Classical Mechanics II,3
PHYS 6103,Electromagnetism I,3
PHYS 6104,Electromagnetism II,3
PHYS 6105,Quantum Mechanics I,3
PHYS 6106,Quantum Mechanics II,3
PHYS 6107,Statistical Mechanics I,3
PHYS 6110,Survey of Physics,5
PHYS 6124,Mathematical Methods of Physics I,3
PHYS 6125,Mathematical Methods of Physics II,3
PHYS 6201,Applied Quantum Mechanics,3
PHYS 6202,Applied Electromagnetism,3
PHYS 6203,Solid State Physics,3
PHYS 6204,Electronics I,4
PHYS 6206,Electronics II,4
PHYS 6210,Condensed Matter Physics I,3
PHYS 6211,Condensed Matter Physics II,3
PHYS 6250,Biophysics,3
PHYS 6260,Computational Physics,3
PHYS 6265,Atomic Physics I,3
PHYS 6267,Atomic Physics II,3
PHYS 6268,Nonlinear Dynamics and Chaos,3
PHYS 6300,Graduate Laboratory,3
PHYS 6567,Ultrafast Optics,3
PHYS 6771,"Optoelectronics: Materials, Processes, Devices",3
PHYS 6787,Quantitative Electrophysiology,3
PHYS 6XXX,Physics Elective,1
PHYS 7000,Master's Thesis,1
